Date,market,item,price,volume_MT
2023-05-18,Batticaloa,Red Onion,269.5,12.02
2023-05-19,Batticaloa,Red Onion,354.8,12.87
2023-05-20,Batticaloa,Red Onion,322.55,12.41
2023-05-21,Batticaloa,Red Onion,335.26,8.45
2023-05-22,Batticaloa,Red Onion,369.56,8.06
2023-05-23,Batticaloa,Red Onion,269.5,13.25
2023-05-24,Batticaloa,Red Onion,362.16,10.02
2023-05-25,Batticaloa,Red Onion,293.13,14.12
2023-05-26,Batticaloa,Red Onion,376.43,11.49
2023-05-27,Batticaloa,Red Onion,338.34,16.51
2023-05-28,Batticaloa,Red Onion,311.11,8.4
2023-05-29,Batticaloa,Red Onion,292.07,8.18
2023-05-30,Batticaloa,Red Onion,362.79,11.54
2023-05-31,Batticaloa,Red Onion,384.68,11.71
2023-06-01,Batticaloa,Red Onion,433.13,7.64
2023-06-02,Batticaloa,Red Onion,403.09,6.96
2023-06-03,Batticaloa,Red Onion,494.52,8.04
2023-06-04,Batticaloa,Red Onion,387.3,5.24
2023-06-05,Batticaloa,Red Onion,394.46,4.92
2023-06-06,Batticaloa,Red Onion,406.6,7.39
2023-06-07,Batticaloa,Red Onion,438.99,8.26
2023-06-08,Batticaloa,Red Onion,392.91,7.69
2023-06-09,Batticaloa,Red Onion,362.76,7.29
2023-06-10,Batticaloa,Red Onion,402.96,7.44
2023-06-11,Batticaloa,Red Onion,491.92,4.05
2023-06-12,Batticaloa,Red Onion,396.14,6.79
2023-06-13,Batticaloa,Red Onion,442.74,7.55
2023-06-14,Batticaloa,Red Onion,557.17,7.66
2023-06-15,Batticaloa,Red Onion,457.3,6.97
2023-06-16,Batticaloa,Red Onion,476.9,4.59
2023-06-17,Batticaloa,Red Onion,412.42,6.72
2023-06-18,Batticaloa,Red Onion,568.01,4.96
2023-06-19,Batticaloa,Red Onion,432.67,4.3
2023-06-20,Batticaloa,Red Onion,448.34,6.13
2023-06-21,Batticaloa,Red Onion,525.66,6.64
2023-06-22,Batticaloa,Red Onion,450.66,7.81
2023-06-23,Batticaloa,Red Onion,462.15,8.32
2023-06-24,Batticaloa,Red Onion,445.65,7.18
2023-06-25,Batticaloa,Red Onion,445.99,4.48
2023-06-26,Batticaloa,Red Onion,478.28,4.63
2023-06-27,Batticaloa,Red Onion,487.41,7.1
2023-06-28,Batticaloa,Red Onion,427.56,7.23
2023-06-29,Batticaloa,Red Onion,421.41,7.46
2023-06-30,Batticaloa,Red Onion,429.26,6.54
2023-07-01,Batticaloa,Red Onion,389.62,7.56
2023-07-02,Batticaloa,Red Onion,380.15,5.23
2023-07-03,Batticaloa,Red Onion,474.6,4.61
2023-07-04,Batticaloa,Red Onion,506.7,5.19
2023-07-05,Batticaloa,Red Onion,503.31,6.07
2023-07-06,Batticaloa,Red Onion,340.54,8.65
2023-07-07,Batticaloa,Red Onion,447.46,5.22
2023-07-08,Batticaloa,Red Onion,404.58,8.38
2023-07-09,Batticaloa,Red Onion,466.92,3.63
2023-07-10,Batticaloa,Red Onion,438.81,4.33
2023-07-11,Batticaloa,Red Onion,489.34,6.61
2023-07-12,Batticaloa,Red Onion,458.76,8.87
2023-07-13,Batticaloa,Red Onion,364.84,7.03
2023-07-14,Batticaloa,Red Onion,411.32,6.78
2023-07-15,Batticaloa,Red Onion,460.0,6.02
2023-07-16,Batticaloa,Red Onion,464.22,5.28
2023-07-17,Batticaloa,Red Onion,389.37,4.52
2023-07-18,Batticaloa,Red Onion,382.83,6.76
2023-07-19,Batticaloa,Red Onion,462.52,6.62
2023-07-20,Batticaloa,Red Onion,389.47,7.76
2023-07-21,Batticaloa,Red Onion,376.21,7.8
2023-07-22,Batticaloa,Red Onion,437.43,6.07
2023-07-23,Batticaloa,Red Onion,435.26,4.44
2023-07-24,Batticaloa,Red Onion,415.74,4.37
2023-07-25,Batticaloa,Red Onion,424.48,7.19
2023-07-26,Batticaloa,Red Onion,460.39,7.95
2023-07-27,Batticaloa,Red Onion,423.66,7.21
2023-07-28,Batticaloa,Red Onion,463.23,4.7
2023-07-29,Batticaloa,Red Onion,440.65,7.8
2023-07-30,Batticaloa,Red Onion,468.08,3.91
2023-07-31,Batticaloa,Red Onion,503.63,4.37
2023-08-01,Batticaloa,Red Onion,501.68,7.21
2023-08-02,Batticaloa,Red Onion,524.14,6.91
2023-08-03,Batticaloa,Red Onion,501.62,7.92
2023-08-04,Batticaloa,Red Onion,471.62,6.36
2023-08-05,Batticaloa,Red Onion,437.99,5.99
2023-08-06,Batticaloa,Red Onion,440.27,4.67
2023-08-07,Batticaloa,Red Onion,415.75,5.62
2023-08-08,Batticaloa,Red Onion,459.9,7.66
2023-08-09,Batticaloa,Red Onion,494.57,7.09
2023-08-10,Batticaloa,Red Onion,423.36,8.39
2023-08-11,Batticaloa,Red Onion,457.8,8.2
2023-08-12,Batticaloa,Red Onion,425.77,7.83
2023-08-13,Batticaloa,Red Onion,470.14,4.03
2023-08-14,Batticaloa,Red Onion,432.17,5.48
2023-08-15,Batticaloa,Red Onion,422.66,6.79
2023-08-16,Batticaloa,Red Onion,425.63,6.59
2023-08-17,Batticaloa,Red Onion,484.84,6.28
2023-08-18,Batticaloa,Red Onion,454.81,6.82
2023-08-19,Batticaloa,Red Onion,438.22,6.34
2023-08-20,Batticaloa,Red Onion,472.73,5.02
2023-08-21,Batticaloa,Red Onion,438.91,4.77
2023-08-22,Batticaloa,Red Onion,516.02,7.23
2023-08-23,Batticaloa,Red Onion,410.92,7.58
2023-08-24,Batticaloa,Red Onion,450.29,6.69
2023-08-25,Batticaloa,Red Onion,389.35,6.23
2023-08-26,Batticaloa,Red Onion,442.28,4.89
2023-08-27,Batticaloa,Red Onion,375.59,5.47
2023-08-28,Batticaloa,Red Onion,496.98,4.96
2023-08-29,Batticaloa,Red Onion,497.99,6.82
2023-08-30,Batticaloa,Red Onion,498.87,8.23
2023-08-31,Batticaloa,Red Onion,461.08,5.65
2023-09-01,Batticaloa,Red Onion,553.8,7.06
2023-09-02,Batticaloa,Red Onion,557.78,5.99
2023-09-03,Batticaloa,Red Onion,674.39,5.38
2023-09-04,Batticaloa,Red Onion,669.66,3.26
2023-09-05,Batticaloa,Red Onion,603.96,7.84
2023-09-06,Batticaloa,Red Onion,572.02,7.8
2023-09-07,Batticaloa,Red Onion,666.3,6.03
2023-09-08,Batticaloa,Red Onion,563.07,7.07
2023-09-09,Batticaloa,Red Onion,609.27,6.05
2023-09-10,Batticaloa,Red Onion,665.46,5.21
2023-09-11,Batticaloa,Red Onion,555.97,5.5
2023-09-12,Batticaloa,Red Onion,639.3,5.94
2023-09-13,Batticaloa,Red Onion,623.86,5.64
2023-09-14,Batticaloa,Red Onion,595.83,8.15
2023-09-15,Batticaloa,Red Onion,548.1,9.04
2023-09-16,Batticaloa,Red Onion,561.56,7.52
2023-09-17,Batticaloa,Red Onion,612.29,5.32
2023-09-18,Batticaloa,Red Onion,526.58,4.66
2023-09-19,Batticaloa,Red Onion,604.34,7.19
2023-09-20,Batticaloa,Red Onion,624.87,7.37
2023-09-21,Batticaloa,Red Onion,647.09,6.81
2023-09-22,Batticaloa,Red Onion,527.82,8.42
2023-09-23,Batticaloa,Red Onion,663.66,7.19
2023-09-24,Batticaloa,Red Onion,682.62,5.12
2023-09-25,Batticaloa,Red Onion,618.31,4.78
2023-09-26,Batticaloa,Red Onion,545.85,6.94
2023-09-27,Batticaloa,Red Onion,581.37,8.28
2023-09-28,Batticaloa,Red Onion,595.4,7.15
2023-09-29,Batticaloa,Red Onion,611.32,7.18
2023-09-30,Batticaloa,Red Onion,598.88,7.19
2023-10-01,Batticaloa,Red Onion,611.85,4.63
2023-10-02,Batticaloa,Red Onion,593.24,3.87
2023-10-03,Batticaloa,Red Onion,611.04,8.65
2023-10-04,Batticaloa,Red Onion,574.73,8.12
2023-10-05,Batticaloa,Red Onion,580.85,8.31
2023-10-06,Batticaloa,Red Onion,568.95,5.87
2023-10-07,Batticaloa,Red Onion,693.7,8.52
2023-10-08,Batticaloa,Red Onion,671.02,6.35
2023-10-09,Batticaloa,Red Onion,625.55,5.67
2023-10-10,Batticaloa,Red Onion,664.08,8.73
2023-10-11,Batticaloa,Red Onion,637.72,7.84
2023-10-12,Batticaloa,Red Onion,606.83,6.11
2023-10-13,Batticaloa,Red Onion,522.42,7.53
2023-10-14,Batticaloa,Red Onion,584.64,5.93
2023-10-15,Batticaloa,Red Onion,580.99,4.46
2023-10-16,Batticaloa,Red Onion,541.06,5.13
2023-10-17,Batticaloa,Red Onion,523.39,7.19
2023-10-18,Batticaloa,Red Onion,622.41,7.49
2023-10-19,Batticaloa,Red Onion,613.99,5.12
2023-10-20,Batticaloa,Red Onion,539.33,6.84
2023-10-21,Batticaloa,Red Onion,560.42,7.58
2023-10-22,Batticaloa,Red Onion,655.85,5.45
2023-10-23,Batticaloa,Red Onion,553.82,5.5
2023-10-24,Batticaloa,Red Onion,606.29,7.26
2023-10-25,Batticaloa,Red Onion,588.24,6.6
2023-10-26,Batticaloa,Red Onion,623.07,7.53
2023-10-27,Batticaloa,Red Onion,554.9,6.69
2023-10-28,Batticaloa,Red Onion,602.24,7.95
2023-10-29,Batticaloa,Red Onion,606.17,5.21
2023-10-30,Batticaloa,Red Onion,609.25,4.85
2023-10-31,Batticaloa,Red Onion,601.69,6.19
2023-11-01,Batticaloa,Red Onion,614.97,8.18
2023-11-02,Batticaloa,Red Onion,707.4,7.59
2023-11-03,Batticaloa,Red Onion,725.88,9.21
2023-11-04,Batticaloa,Red Onion,565.74,7.55
2023-11-05,Batticaloa,Red Onion,481.72,5.35
2023-11-06,Batticaloa,Red Onion,627.52,3.82
2023-11-07,Batticaloa,Red Onion,607.04,7.33
2023-11-08,Batticaloa,Red Onion,650.81,6.67
2023-11-09,Batticaloa,Red Onion,611.97,7.87
2023-11-10,Batticaloa,Red Onion,600.64,7.35
2023-11-11,Batticaloa,Red Onion,654.2,8.03
2023-11-12,Batticaloa,Red Onion,661.19,6.47
2023-11-13,Batticaloa,Red Onion,528.33,4.31
2023-11-14,Batticaloa,Red Onion,556.84,7.99
2023-11-15,Batticaloa,Red Onion,592.42,7.72
2023-11-16,Batticaloa,Red Onion,602.63,9.08
2023-11-17,Batticaloa,Red Onion,586.39,7.74
2023-11-18,Batticaloa,Red Onion,619.42,7.63
2023-11-19,Batticaloa,Red Onion,647.54,5.53
2023-11-20,Batticaloa,Red Onion,683.89,5.58
2023-11-21,Batticaloa,Red Onion,626.66,8.53
2023-11-22,Batticaloa,Red Onion,555.04,6.14
2023-11-23,Batticaloa,Red Onion,590.32,6.59
2023-11-24,Batticaloa,Red Onion,593.92,8.82
2023-11-25,Batticaloa,Red Onion,623.44,4.94
2023-11-26,Batticaloa,Red Onion,617.11,4.84
2023-11-27,Batticaloa,Red Onion,700.28,5.01
2023-11-28,Batticaloa,Red Onion,574.59,6.81
2023-11-29,Batticaloa,Red Onion,616.93,8.66
2023-11-30,Batticaloa,Red Onion,715.5,7.5
2023-12-01,Batticaloa,Red Onion,430.19,6.59
2023-12-02,Batticaloa,Red Onion,466.74,6.33
2023-12-03,Batticaloa,Red Onion,412.19,5.11
2023-12-04,Batticaloa,Red Onion,463.58,5.76
2023-12-05,Batticaloa,Red Onion,420.43,7.15
2023-12-06,Batticaloa,Red Onion,511.85,6.86
2023-12-07,Batticaloa,Red Onion,466.84,6.27
2023-12-08,Batticaloa,Red Onion,412.66,7.39
2023-12-09,Batticaloa,Red Onion,501.52,7.33
2023-12-10,Batticaloa,Red Onion,468.45,4.37
2023-12-11,Batticaloa,Red Onion,507.14,5.65
2023-12-12,Batticaloa,Red Onion,402.03,8.79
2023-12-13,Batticaloa,Red Onion,477.91,7.05
2023-12-14,Batticaloa,Red Onion,498.15,7.32
2023-12-15,Batticaloa,Red Onion,438.27,5.84
2023-12-16,Batticaloa,Red Onion,396.45,7.77
2023-12-17,Batticaloa,Red Onion,457.37,5.24
2023-12-18,Batticaloa,Red Onion,548.54,4.88
2023-12-19,Batticaloa,Red Onion,543.42,6.52
2023-12-20,Batticaloa,Red Onion,465.65,9.37
2023-12-21,Batticaloa,Red Onion,422.88,7.76
2023-12-22,Batticaloa,Red Onion,486.24,6.54
2023-12-23,Batticaloa,Red Onion,484.37,8.56
2023-12-24,Batticaloa,Red Onion,530.15,5.49
2023-12-25,Batticaloa,Red Onion,523.28,5.54
2023-12-26,Batticaloa,Red Onion,421.74,8.03
2023-12-27,Batticaloa,Red Onion,514.69,4.26
2023-12-28,Batticaloa,Red Onion,466.46,5.1
2023-12-29,Batticaloa,Red Onion,481.22,8.45
2023-12-30,Batticaloa,Red Onion,373.11,6.86
2023-12-31,Batticaloa,Red Onion,338.12,4.59
2024-01-01,Batticaloa,Red Onion,387.49,3.92
2024-01-02,Batticaloa,Red Onion,435.38,7.2
2024-01-03,Batticaloa,Red Onion,488.26,7.33
2024-01-04,Batticaloa,Red Onion,342.22,8.51
2024-01-05,Batticaloa,Red Onion,539.12,7.39
2024-01-06,Batticaloa,Red Onion,467.95,6.68
2024-01-07,Batticaloa,Red Onion,545.91,5.36
2024-01-08,Batticaloa,Red Onion,433.51,5.9
2024-01-09,Batticaloa,Red Onion,503.05,8.19
2024-01-10,Batticaloa,Red Onion,482.1,7.9
2024-01-11,Batticaloa,Red Onion,532.57,7.7
2024-01-12,Batticaloa,Red Onion,479.95,6.75
2024-01-13,Batticaloa,Red Onion,515.33,6.25
2024-01-14,Batticaloa,Red Onion,560.62,4.35
2024-01-15,Batticaloa,Red Onion,426.82,5.19
2024-01-16,Batticaloa,Red Onion,471.52,7.52
2024-01-17,Batticaloa,Red Onion,364.93,8.15
2024-01-18,Batticaloa,Red Onion,494.55,7.59
2024-01-19,Batticaloa,Red Onion,557.2,8.1
2024-01-20,Batticaloa,Red Onion,397.12,6.86
2024-01-21,Batticaloa,Red Onion,454.82,5.47
2024-01-22,Batticaloa,Red Onion,503.44,4.16
2024-01-23,Batticaloa,Red Onion,460.96,6.94
2024-01-24,Batticaloa,Red Onion,467.65,5.08
2024-01-25,Batticaloa,Red Onion,439.82,7.03
2024-01-26,Batticaloa,Red Onion,437.96,8.29
2024-01-27,Batticaloa,Red Onion,455.04,7.07
2024-01-28,Batticaloa,Red Onion,461.46,5.43
2024-01-29,Batticaloa,Red Onion,400.26,5.1
2024-01-30,Batticaloa,Red Onion,456.07,6.4
2024-01-31,Batticaloa,Red Onion,537.86,6.8
2024-02-01,Batticaloa,Red Onion,438.4,8.24
2024-02-02,Batticaloa,Red Onion,397.46,7.75
2024-02-03,Batticaloa,Red Onion,451.79,6.35
2024-02-04,Batticaloa,Red Onion,423.61,3.88
2024-02-05,Batticaloa,Red Onion,392.4,5.05
2024-02-06,Batticaloa,Red Onion,466.33,6.39
2024-02-07,Batticaloa,Red Onion,423.82,6.81
2024-02-08,Batticaloa,Red Onion,428.1,5.47
2024-02-09,Batticaloa,Red Onion,467.03,8.09
2024-02-10,Batticaloa,Red Onion,382.64,6.9
2024-02-11,Batticaloa,Red Onion,372.21,4.94
2024-02-12,Batticaloa,Red Onion,492.92,4.29
2024-02-13,Batticaloa,Red Onion,362.74,6.71
2024-02-14,Batticaloa,Red Onion,410.48,7.13
2024-02-15,Batticaloa,Red Onion,369.29,6.36
2024-02-16,Batticaloa,Red Onion,435.02,6.77
2024-02-17,Batticaloa,Red Onion,480.76,8.46
2024-02-18,Batticaloa,Red Onion,464.96,3.61
2024-02-19,Batticaloa,Red Onion,579.02,5.04
2024-02-20,Batticaloa,Red Onion,513.72,6.18
2024-02-21,Batticaloa,Red Onion,412.74,8.4
2024-02-22,Batticaloa,Red Onion,399.44,6.81
2024-02-23,Batticaloa,Red Onion,594.77,5.9
2024-02-24,Batticaloa,Red Onion,512.5,6.77
2024-02-25,Batticaloa,Red Onion,488.82,5.16
2024-02-26,Batticaloa,Red Onion,463.07,6.94
2024-02-27,Batticaloa,Red Onion,473.01,4.78
2024-02-28,Batticaloa,Red Onion,385.17,5.74
2024-02-29,Batticaloa,Red Onion,467.18,8.37
2024-03-01,Batticaloa,Red Onion,324.69,9.75
2024-03-02,Batticaloa,Red Onion,275.88,12.62
2024-03-03,Batticaloa,Red Onion,294.17,8.18
2024-03-04,Batticaloa,Red Onion,396.93,7.97
2024-03-05,Batticaloa,Red Onion,314.85,12.27
2024-03-06,Batticaloa,Red Onion,424.75,11.97
2024-03-07,Batticaloa,Red Onion,269.5,14.6
2024-03-08,Batticaloa,Red Onion,294.98,15.11
2024-03-09,Batticaloa,Red Onion,269.5,13.41
2024-03-10,Batticaloa,Red Onion,269.5,8.51
2024-03-11,Batticaloa,Red Onion,279.66,9.16
2024-03-12,Batticaloa,Red Onion,336.88,14.12
2024-03-13,Batticaloa,Red Onion,334.45,14.49
2024-03-14,Batticaloa,Red Onion,287.11,13.3
2024-03-15,Batticaloa,Red Onion,269.5,15.49
2024-03-16,Batticaloa,Red Onion,395.04,11.43
2024-03-17,Batticaloa,Red Onion,306.79,10.33
2024-03-18,Batticaloa,Red Onion,269.5,9.75
2024-03-19,Batticaloa,Red Onion,334.85,11.45
2024-03-20,Batticaloa,Red Onion,331.32,13.04
2024-03-21,Batticaloa,Red Onion,304.94,13.17
2024-03-22,Batticaloa,Red Onion,328.52,12.33
2024-03-23,Batticaloa,Red Onion,269.5,12.31
2024-03-24,Batticaloa,Red Onion,359.11,6.8
2024-03-25,Batticaloa,Red Onion,271.2,7.91
2024-03-26,Batticaloa,Red Onion,290.78,12.15
2024-03-27,Batticaloa,Red Onion,353.54,11.52
2024-03-28,Batticaloa,Red Onion,381.32,10.98
2024-03-29,Batticaloa,Red Onion,400.42,14.61
2024-03-30,Batticaloa,Red Onion,373.9,12.4
2024-03-31,Batticaloa,Red Onion,304.85,11.69
2024-04-01,Batticaloa,Red Onion,269.5,9.11
2024-04-02,Batticaloa,Red Onion,391.37,14.57
2024-04-03,Batticaloa,Red Onion,389.65,12.21
2024-04-04,Batticaloa,Red Onion,287.44,11.35
2024-04-05,Batticaloa,Red Onion,367.16,13.1
2024-04-06,Batticaloa,Red Onion,349.58,16.73
2024-04-07,Batticaloa,Red Onion,441.32,9.68
2024-04-08,Batticaloa,Red Onion,340.44,10.47
2024-04-09,Batticaloa,Red Onion,465.21,14.55
2024-04-10,Batticaloa,Red Onion,439.39,14.85
2024-04-11,Batticaloa,Red Onion,490.0,14.96
2024-04-12,Batticaloa,Red Onion,376.85,12.81
2024-04-13,Batticaloa,Red Onion,454.18,16.1
2024-04-14,Batticaloa,Red Onion,369.29,12.01
2024-04-15,Batticaloa,Red Onion,363.28,9.21
2024-04-16,Batticaloa,Red Onion,366.03,12.95
2024-04-17,Batticaloa,Red Onion,440.98,13.97
2024-04-18,Batticaloa,Red Onion,345.16,12.97
2024-04-19,Batticaloa,Red Onion,357.27,12.63
2024-04-20,Batticaloa,Red Onion,297.48,13.99
2024-04-21,Batticaloa,Red Onion,348.12,9.0
2024-04-22,Batticaloa,Red Onion,302.02,8.51
2024-04-23,Batticaloa,Red Onion,326.83,13.49
2024-04-24,Batticaloa,Red Onion,329.76,12.53
2024-04-25,Batticaloa,Red Onion,303.4,12.07
2024-04-26,Batticaloa,Red Onion,324.18,12.89
2024-04-27,Batticaloa,Red Onion,302.25,12.92
2024-04-28,Batticaloa,Red Onion,302.02,7.36
2024-04-29,Batticaloa,Red Onion,374.89,9.26
2024-04-30,Batticaloa,Red Onion,329.8,16.09
2024-05-01,Batticaloa,Red Onion,338.38,10.75
2024-05-02,Batticaloa,Red Onion,269.5,11.65
2024-05-03,Batticaloa,Red Onion,342.2,17.85
2024-05-04,Batticaloa,Red Onion,347.55,11.05
2024-05-05,Batticaloa,Red Onion,301.08,10.52
2024-05-06,Batticaloa,Red Onion,425.34,8.52
2024-05-07,Batticaloa,Red Onion,269.5,12.71
2024-05-08,Batticaloa,Red Onion,360.25,12.35
2024-05-09,Batticaloa,Red Onion,356.67,13.4
2024-05-10,Batticaloa,Red Onion,348.1,9.61
2024-05-11,Batticaloa,Red Onion,329.82,12.95
2024-05-12,Batticaloa,Red Onion,348.55,8.29
2024-05-13,Batticaloa,Red Onion,364.44,6.36
2024-05-14,Batticaloa,Red Onion,284.67,14.72
2024-05-15,Batticaloa,Red Onion,335.96,8.62
2024-05-16,Batticaloa,Red Onion,337.62,17.73
2024-05-17,Batticaloa,Red Onion,292.06,14.65
2024-05-18,Batticaloa,Red Onion,382.67,10.67
2024-05-19,Batticaloa,Red Onion,318.54,11.27
2024-05-20,Batticaloa,Red Onion,291.18,8.7
2024-05-21,Batticaloa,Red Onion,339.15,12.53
2024-05-22,Batticaloa,Red Onion,326.15,10.23
2024-05-23,Batticaloa,Red Onion,436.94,12.72
2024-05-24,Batticaloa,Red Onion,328.64,11.19
2024-05-25,Batticaloa,Red Onion,390.15,14.15
2024-05-26,Batticaloa,Red Onion,287.62,10.36
2024-05-27,Batticaloa,Red Onion,364.71,7.18
2024-05-28,Batticaloa,Red Onion,463.06,13.11
2024-05-29,Batticaloa,Red Onion,338.78,9.12
2024-05-30,Batticaloa,Red Onion,364.08,13.12
2024-05-31,Batticaloa,Red Onion,355.67,16.69
2024-06-01,Batticaloa,Red Onion,388.01,5.13
2024-06-02,Batticaloa,Red Onion,488.48,4.15
2024-06-03,Batticaloa,Red Onion,474.5,5.43
2024-06-04,Batticaloa,Red Onion,446.16,7.89
2024-06-05,Batticaloa,Red Onion,414.92,6.01
2024-06-06,Batticaloa,Red Onion,493.88,8.55
2024-06-07,Batticaloa,Red Onion,410.5,6.14
2024-06-08,Batticaloa,Red Onion,565.91,8.76
2024-06-09,Batticaloa,Red Onion,464.86,5.24
2024-06-10,Batticaloa,Red Onion,397.94,5.83
2024-06-11,Batticaloa,Red Onion,433.43,7.39
2024-06-12,Batticaloa,Red Onion,445.23,7.69
2024-06-13,Batticaloa,Red Onion,579.85,7.75
2024-06-14,Batticaloa,Red Onion,414.88,8.2
2024-06-15,Batticaloa,Red Onion,453.33,6.97
2024-06-16,Batticaloa,Red Onion,432.23,4.24
2024-06-17,Batticaloa,Red Onion,484.12,4.84
2024-06-18,Batticaloa,Red Onion,433.02,6.3
2024-06-19,Batticaloa,Red Onion,402.14,6.37
2024-06-20,Batticaloa,Red Onion,449.36,8.74
2024-06-21,Batticaloa,Red Onion,444.15,7.65
2024-06-22,Batticaloa,Red Onion,429.49,7.61
2024-06-23,Batticaloa,Red Onion,432.17,5.69
2024-06-24,Batticaloa,Red Onion,518.4,5.35
2024-06-25,Batticaloa,Red Onion,443.12,8.96
2024-06-26,Batticaloa,Red Onion,402.37,4.8
2024-06-27,Batticaloa,Red Onion,436.0,5.95
2024-06-28,Batticaloa,Red Onion,461.84,6.26
2024-06-29,Batticaloa,Red Onion,392.25,5.56
2024-06-30,Batticaloa,Red Onion,540.47,4.98
2024-07-01,Batticaloa,Red Onion,502.52,5.02
2024-07-02,Batticaloa,Red Onion,530.67,9.07
2024-07-03,Batticaloa,Red Onion,478.73,7.95
2024-07-04,Batticaloa,Red Onion,354.34,6.47
2024-07-05,Batticaloa,Red Onion,535.93,7.52
2024-07-06,Batticaloa,Red Onion,415.89,5.08
2024-07-07,Batticaloa,Red Onion,419.96,5.0
2024-07-08,Batticaloa,Red Onion,466.92,4.97
2024-07-09,Batticaloa,Red Onion,528.06,6.05
2024-07-10,Batticaloa,Red Onion,511.8,6.79
2024-07-11,Batticaloa,Red Onion,504.44,6.27
2024-07-12,Batticaloa,Red Onion,443.49,6.02
2024-07-13,Batticaloa,Red Onion,442.7,7.71
2024-07-14,Batticaloa,Red Onion,476.4,5.66
2024-07-15,Batticaloa,Red Onion,452.58,5.27
2024-07-16,Batticaloa,Red Onion,503.59,6.54
2024-07-17,Batticaloa,Red Onion,500.62,6.3
2024-07-18,Batticaloa,Red Onion,488.67,6.57
2024-07-19,Batticaloa,Red Onion,332.69,6.77
2024-07-20,Batticaloa,Red Onion,465.48,6.08
2024-07-21,Batticaloa,Red Onion,453.63,5.67
2024-07-22,Batticaloa,Red Onion,467.48,4.75
2024-07-23,Batticaloa,Red Onion,421.33,7.8
2024-07-24,Batticaloa,Red Onion,392.78,5.53
2024-07-25,Batticaloa,Red Onion,482.25,6.28
2024-07-26,Batticaloa,Red Onion,441.24,7.9
2024-07-27,Batticaloa,Red Onion,487.83,7.92
2024-07-28,Batticaloa,Red Onion,425.5,4.02
2024-07-29,Batticaloa,Red Onion,529.91,5.12
2024-07-30,Batticaloa,Red Onion,509.15,7.35
2024-07-31,Batticaloa,Red Onion,473.91,6.26
2024-08-01,Batticaloa,Red Onion,448.39,7.37
2024-08-02,Batticaloa,Red Onion,501.71,5.34
2024-08-03,Batticaloa,Red Onion,478.7,6.03
2024-08-04,Batticaloa,Red Onion,470.99,5.34
2024-08-05,Batticaloa,Red Onion,511.24,4.92
2024-08-06,Batticaloa,Red Onion,530.43,7.09
2024-08-07,Batticaloa,Red Onion,396.38,6.82
2024-08-08,Batticaloa,Red Onion,406.49,7.56
2024-08-09,Batticaloa,Red Onion,420.0,7.61
2024-08-10,Batticaloa,Red Onion,383.87,7.83
2024-08-11,Batticaloa,Red Onion,455.9,4.99
2024-08-12,Batticaloa,Red Onion,489.07,4.61
2024-08-13,Batticaloa,Red Onion,457.97,6.42
2024-08-14,Batticaloa,Red Onion,432.31,5.89
2024-08-15,Batticaloa,Red Onion,515.4,6.58
2024-08-16,Batticaloa,Red Onion,466.07,6.36
2024-08-17,Batticaloa,Red Onion,476.2,8.68
2024-08-18,Batticaloa,Red Onion,516.79,4.13
2024-08-19,Batticaloa,Red Onion,452.86,5.66
2024-08-20,Batticaloa,Red Onion,562.12,6.72
2024-08-21,Batticaloa,Red Onion,436.62,6.78
2024-08-22,Batticaloa,Red Onion,559.0,7.42
2024-08-23,Batticaloa,Red Onion,410.25,5.51
2024-08-24,Batticaloa,Red Onion,484.91,6.16
2024-08-25,Batticaloa,Red Onion,426.87,3.99
2024-08-26,Batticaloa,Red Onion,515.04,4.62
2024-08-27,Batticaloa,Red Onion,435.09,6.05
2024-08-28,Batticaloa,Red Onion,473.57,8.38
2024-08-29,Batticaloa,Red Onion,426.46,6.39
2024-08-30,Batticaloa,Red Onion,505.91,4.5
2024-08-31,Batticaloa,Red Onion,426.2,6.65
2024-09-01,Batticaloa,Red Onion,681.44,5.49
2024-09-02,Batticaloa,Red Onion,547.37,6.1
2024-09-03,Batticaloa,Red Onion,529.87,6.76
2024-09-04,Batticaloa,Red Onion,644.82,6.46
2024-09-05,Batticaloa,Red Onion,567.6,6.98
2024-09-06,Batticaloa,Red Onion,596.84,7.44
2024-09-07,Batticaloa,Red Onion,581.07,5.81
2024-09-08,Batticaloa,Red Onion,531.52,4.72
2024-09-09,Batticaloa,Red Onion,593.34,4.86
2024-09-10,Batticaloa,Red Onion,660.49,7.05
2024-09-11,Batticaloa,Red Onion,647.38,6.85
2024-09-12,Batticaloa,Red Onion,608.79,6.02
2024-09-13,Batticaloa,Red Onion,652.84,7.36
2024-09-14,Batticaloa,Red Onion,544.17,6.95
2024-09-15,Batticaloa,Red Onion,580.9,4.87
2024-09-16,Batticaloa,Red Onion,616.99,4.1
2024-09-17,Batticaloa,Red Onion,590.65,7.67
2024-09-18,Batticaloa,Red Onion,584.83,6.0
2024-09-19,Batticaloa,Red Onion,537.1,8.7
2024-09-20,Batticaloa,Red Onion,493.03,5.76
2024-09-21,Batticaloa,Red Onion,638.1,7.8
2024-09-22,Batticaloa,Red Onion,609.34,3.5
2024-09-23,Batticaloa,Red Onion,642.3,3.24
2024-09-24,Batticaloa,Red Onion,575.29,6.42
2024-09-25,Batticaloa,Red Onion,561.5,4.63
2024-09-26,Batticaloa,Red Onion,597.49,7.77
2024-09-27,Batticaloa,Red Onion,639.91,6.98
